,paymentId,amount,sourceType
26789,5654950,50.0,DISCOUNT
26790,5654950,450.0,PAYU
26791,5654996,8.2,DISCOUNT
26792,5654996,401.8,PAYU
26793,5655024,4.9,DISCOUNT
26794,5655024,44.1,PAYU
26795,5655200,4.9,DISCOUNT
26796,5655200,44.1,PAYU
26797,5655204,4.9,DISCOUNT
26798,5655204,44.1,PAYU
26799,5655272,18.74,DISCOUNT
26800,5655272,168.66,PAYU
26801,5655302,13.92,DISCOUNT
26802,5655302,218.08,PAYU
26803,5655346,30.0,DISCOUNT
26804,5655346,472.0,PAYU
26805,5655412,37166.85,PAYU
26806,5655440,4.9,DISCOUNT
26807,5655440,44.1,PAYU
26808,5655448,50.0,DISCOUNT
26809,5655448,2294.3,PAYU
26810,5655538,100.0,DISCOUNT
26811,5655538,999.0,PAYU
26812,5655566,45.0,DISCOUNT
26813,5655566,405.0,PAYU
26814,5655604,4.9,DISCOUNT
26815,5655604,93.1,PAYU
26816,5655664,30.0,DISCOUNT
26817,5655664,969.0,PAYU
26818,5655676,23.7,DISCOUNT
26819,5655676,213.3,PAYU
26820,5655704,37.6,DISCOUNT
26821,5655704,338.4,PAYU
26822,5655754,3.6,DISCOUNT
26823,5655754,176.4,PAYU
26824,5655830,4.9,DISCOUNT
26825,5655830,44.1,PAYU
26826,5655876,2.12,DISCOUNT
26827,5655876,103.88,PAYU
26828,5655886,5.0,DISCOUNT
26829,5655886,95.0,PAYU
26830,5656030,10.0,DISCOUNT
26831,5656030,190.0,PAYU
26832,5656100,2.12,DISCOUNT
26833,5656100,103.88,PAYU
26834,5656170,10.8,DISCOUNT
26835,5656170,97.2,PAYU
26836,5656234,4.9,DISCOUNT
26837,5656234,44.1,PAYU
26838,5656240,0.9,DISCOUNT
26839,5656240,14.1,PAYU
26840,5656286,50.0,DISCOUNT
26841,5656286,1063.0,PAYU
26842,5656368,2.75,DISCOUNT
26843,5656368,52.25,PAYU
26844,5656464,4.9,DISCOUNT
26845,5656464,44.1,PAYU
26846,5656550,2.98,DISCOUNT
26847,5656550,146.02,PAYU
26848,5656598,4.9,DISCOUNT
26849,5656598,44.1,PAYU
26850,5656618,23.0,DISCOUNT
26851,5656618,207.0,PAYU
26852,5656620,3.6,DISCOUNT
26853,5656620,176.4,PAYU
26854,5656624,4.9,DISCOUNT
26855,5656624,44.1,PAYU
26856,5656650,1.5,DISCOUNT
26857,5656650,28.5,PAYU
26858,5656692,18.7,DISCOUNT
26859,5656692,168.3,PAYU
26860,5656706,800.0,PAYU
26861,5656732,4.9,DISCOUNT
26862,5656732,44.1,PAYU
26863,5656736,6.0,DISCOUNT
26864,5656736,114.0,PAYU
26865,5656856,29.8,DISCOUNT
26866,5656856,1460.2,PAYU
26867,5656900,50.0,DISCOUNT
26868,5656900,740.0,PAYU
26869,5656994,6.0,DISCOUNT
26870,5656994,114.0,PAYU
26871,5657140,2.5,DISCOUNT
26872,5657140,22.5,PAYU
26873,5657202,36.0,DISCOUNT
26874,5657202,684.0,PAYU
26875,5657226,100.0,DISCOUNT
26876,5657226,999.0,PAYU
26877,5657312,555.03,PAYU
26878,5657334,2.0,DISCOUNT
26879,5657334,38.0,PAYU
26880,5657338,4.9,DISCOUNT
26881,5657338,44.1,PAYU
26882,5657352,10.2,DISCOUNT
26883,5657352,499.8,PAYU
26884,5657368,50.0,DISCOUNT
26885,5657368,550.0,PAYU
26886,5657374,2.95,DISCOUNT
26887,5657374,56.05,PAYU
26888,5657378,10.2,DISCOUNT
26889,5657378,193.8,PAYU
26890,5657400,50.0,DISCOUNT
26891,5657400,1333.0,PAYU
26892,5657408,4.9,DISCOUNT
26893,5657408,93.1,PAYU
26894,5657504,4.9,DISCOUNT
26895,5657504,44.1,PAYU
26896,5657656,5.0,DISCOUNT
26897,5657656,95.0,PAYU
26898,5657722,4.9,DISCOUNT
26899,5657722,44.1,PAYU
26900,5657784,50.0,DISCOUNT
26901,5657784,700.0,PAYU
26902,5657852,5.0,DISCOUNT
26903,5657852,95.0,PAYU
26904,5657860,8.05,DISCOUNT
26905,5657860,152.95,PAYU
26906,5658084,50.0,DISCOUNT
26907,5658084,1450.0,PAYU
26908,5658146,20.518,DISCOUNT
26909,5658146,184.66,PAYU
26910,5658170,4.9,DISCOUNT
26911,5658170,44.1,PAYU
26912,5658194,0.2,DISCOUNT
26913,5658194,9.8,PAYU
26914,5658244,3.9,DISCOUNT
26915,5658244,74.1,PAYU
26916,5658284,23.0,DISCOUNT
26917,5658284,207.0,PAYU
26918,5658286,3.12,DISCOUNT
26919,5658286,48.88,PAYU
26920,5658306,2340.43,PAYU
26921,5658408,4.9,DISCOUNT
26922,5658408,44.1,PAYU
26923,5658458,135.03,PAYU
26924,5658460,4.9,DISCOUNT
26925,5658460,44.1,PAYU
26926,5658548,45.0,DISCOUNT
26927,5658548,405.0,PAYU
26928,5658552,28.9,DISCOUNT
26929,5658552,260.1,PAYU
26930,5658570,7.5,DISCOUNT
26931,5658570,142.5,PAYU
26932,5658632,50.0,DISCOUNT
26933,5658632,1301.0,PAYU
26934,5658638,24.0,DISCOUNT
26935,5658638,376.0,PAYU
26936,5658640,50.0,DISCOUNT
26937,5658640,450.0,PAYU
26938,5658716,44.9,DISCOUNT
26939,5658716,404.1,PAYU
26940,5658748,4.9,DISCOUNT
26941,5658748,44.1,PAYU
26942,5658800,50.0,DISCOUNT
26943,5658800,990.0,PAYU
26944,5658840,16.8,DISCOUNT
26945,5658840,151.2,PAYU
26946,5658884,59.9,DISCOUNT
26947,5658884,539.1,PAYU
26948,5658886,670.0,PAYU
26949,5658932,50.0,DISCOUNT
26950,5658932,550.0,PAYU
26951,5658942,3.0,DISCOUNT
26952,5658942,57.0,PAYU
26953,5659006,24.0,DISCOUNT
26954,5659006,376.0,PAYU
26955,5659048,8360.0,PAYU
26956,5659092,28.9,DISCOUNT
26957,5659092,260.1,PAYU
26958,5659142,50.0,DISCOUNT
26959,5659142,4591.27,PAYU
26960,5659160,2.5,DISCOUNT
26961,5659160,47.5,PAYU
26962,5659186,4.9,DISCOUNT
26963,5659186,44.1,PAYU
26964,5659218,5230.0,PAYU
26965,5659238,4.9,DISCOUNT
26966,5659238,44.1,PAYU
26967,5659252,3.0,DISCOUNT
26968,5659252,57.0,PAYU
26969,5659352,4.9,DISCOUNT
26970,5659352,44.1,PAYU
26971,5659368,0.2,DISCOUNT
26972,5659368,9.8,PAYU
26973,5659386,3.5,DISCOUNT
26974,5659386,66.5,PAYU
26975,5659390,4.9,DISCOUNT
26976,5659390,44.1,PAYU
26977,5659414,4.9,DISCOUNT
26978,5659414,44.1,PAYU
26979,5659482,59.9,DISCOUNT
26980,5659482,539.1,PAYU
26981,5659488,2.5,DISCOUNT
26982,5659488,47.5,PAYU
26983,5659520,4.9,DISCOUNT
26984,5659520,44.1,PAYU
26985,5659528,38411.01,PAYU
26986,5659534,4.9,DISCOUNT
26987,5659534,44.1,PAYU
26988,5659552,1.5,DISCOUNT
26989,5659552,28.5,PAYU
26990,5659574,4.9,DISCOUNT
26991,5659574,44.1,PAYU
26992,5659584,4.9,DISCOUNT
26993,5659584,44.1,PAYU
26994,5659600,5.98,DISCOUNT
26995,5659600,293.02,PAYU
26996,5659644,2.75,DISCOUNT
26997,5659644,52.25,PAYU
26998,5659666,5.0,DISCOUNT
26999,5659666,45.0,PAYU
27000,5659684,59.7,DISCOUNT
27001,5659684,537.3,PAYU
27002,5659710,27.0,DISCOUNT
27003,5659710,243.0,PAYU
27004,5659716,4.9,DISCOUNT
27005,5659716,44.1,PAYU
27006,5659746,9.6,DISCOUNT
27007,5659746,86.4,PAYU
27008,5659762,4.9,DISCOUNT
27009,5659762,44.1,PAYU
27010,5659794,2.75,DISCOUNT
27011,5659794,52.25,PAYU
27012,5659832,50.0,DISCOUNT
27013,5659832,485.0,PAYU
27014,5659840,45.0,DISCOUNT
27015,5659840,405.0,PAYU
27016,5659888,20.0,DISCOUNT
27017,5659888,980.0,PAYU
27018,5660036,50.0,DISCOUNT
27019,5660036,1971.0,PAYU
27020,5660054,30.2,DISCOUNT
27021,5660054,573.8,PAYU
27022,5660118,15.12,DISCOUNT
27023,5660118,236.88,PAYU
27024,5660132,5.0,DISCOUNT
27025,5660132,95.0,PAYU
27026,5660178,6730.0,PAYU
27027,5660202,20.0,DISCOUNT
27028,5660202,980.0,PAYU
27029,5660218,4.9,DISCOUNT
27030,5660218,44.1,PAYU
27031,5660332,42.4,DISCOUNT
27032,5660332,2077.6,PAYU
27033,5660354,5880.0,PAYU
27034,5660376,4.9,DISCOUNT
27035,5660376,44.1,PAYU
27036,5660380,4.9,DISCOUNT
27037,5660380,44.1,PAYU
27038,5660462,49.9,DISCOUNT
27039,5660462,449.1,PAYU
27040,5660510,2.66,DISCOUNT
27041,5660510,130.34,PAYU
27042,5660514,4.9,DISCOUNT
27043,5660514,44.1,PAYU
27044,5660542,24.0,DISCOUNT
27045,5660542,216.0,PAYU
27046,5660610,4.5,DISCOUNT
27047,5660610,85.5,PAYU
27048,5660618,59.9,DISCOUNT
27049,5660618,539.1,PAYU
27050,5660624,3.0,DISCOUNT
27051,5660624,147.0,PAYU
27052,5660678,1.9,DISCOUNT
27053,5660678,36.1,PAYU
27054,5660704,4.9,DISCOUNT
27055,5660704,44.1,PAYU
27056,5660754,29.25,DISCOUNT
27057,5660754,555.75,PAYU
27058,5660760,59.9,DISCOUNT
27059,5660760,539.1,PAYU
27060,5660796,12.0,DISCOUNT
27061,5660796,188.0,PAYU
27062,5660898,4.9,DISCOUNT
27063,5660898,44.1,PAYU
27064,5660906,59.9,DISCOUNT
27065,5660906,539.1,PAYU
27066,5660972,2.0,DISCOUNT
27067,5660972,98.0,PAYU
27068,5661076,100.0,DISCOUNT
27069,5661076,998.0,PAYU
27070,5661098,4.9,DISCOUNT
27071,5661098,44.1,PAYU
27072,5661108,59.9,DISCOUNT
27073,5661108,539.1,PAYU
27074,5661150,50.0,DISCOUNT
27075,5661150,500.0,PAYU
27076,5661156,4.9,DISCOUNT
27077,5661156,44.1,PAYU
27078,5661208,4.9,DISCOUNT
27079,5661208,44.1,PAYU
27080,5661326,5660.0,PAYU
27081,5661344,3.6,DISCOUNT
27082,5661344,68.4,PAYU
27083,5661402,9.0,DISCOUNT
27084,5661402,81.0,PAYU
27085,5661416,59.9,DISCOUNT
27086,5661416,539.1,PAYU
27087,5661418,50.0,DISCOUNT
27088,5661418,2550.0,PAYU
27089,5661468,12.35,DISCOUNT
27090,5661468,234.65,PAYU
27091,5661502,2.55,DISCOUNT
27092,5661502,48.45,PAYU
27093,5661526,2.8,DISCOUNT
27094,5661526,137.2,PAYU
27095,5661544,50.0,DISCOUNT
27096,5661544,2290.0,PAYU
27097,5661550,50.0,DISCOUNT
27098,5661550,850.0,PAYU
27099,5661564,391.03,PAYU
27100,5661624,41.0,DISCOUNT
27101,5661624,369.0,PAYU
27102,5661714,2.6,DISCOUNT
27103,5661714,127.4,PAYU
27104,5661722,0.5,DISCOUNT
27105,5661722,9.5,PAYU
27106,5661824,3.3,DISCOUNT
27107,5661824,62.7,PAYU
27108,5661866,10.0,DISCOUNT
27109,5661866,490.0,PAYU
27110,5661908,50.0,DISCOUNT
27111,5661908,669.0,PAYU
27112,5661940,41.0,DISCOUNT
27113,5661940,369.0,PAYU
27114,5661988,4.9,DISCOUNT
27115,5661988,44.1,PAYU
27116,5662008,4.9,DISCOUNT
27117,5662008,44.1,PAYU
27118,5662010,4.9,DISCOUNT
27119,5662010,44.1,PAYU
27120,5662018,1.68,DISCOUNT
27121,5662018,26.32,PAYU
27122,5662066,29.9,DISCOUNT
27123,5662066,269.1,PAYU
27124,5662100,1.68,DISCOUNT
27125,5662100,26.32,PAYU
27126,5662200,50.0,DISCOUNT
27127,5662200,2793.0,PAYU
27128,5662204,10.0,DISCOUNT
27129,5662204,190.0,PAYU
27130,5662212,49.9,DISCOUNT
27131,5662212,449.1,PAYU
27132,5662304,7.5,DISCOUNT
27133,5662304,142.5,PAYU
27134,5662334,4.9,DISCOUNT
27135,5662334,44.1,PAYU
27136,5662486,69.0,DISCOUNT
27137,5662486,621.0,PAYU
27138,5662508,26.05,DISCOUNT
27139,5662508,494.95,PAYU
27140,5662528,30.1,DISCOUNT
27141,5662528,270.9,PAYU
27142,5662572,669.7,PAYU
27143,5662626,50.0,DISCOUNT
27144,5662626,650.0,PAYU
27145,5662702,6.0,DISCOUNT
27146,5662702,294.0,PAYU
27147,5662728,2.75,DISCOUNT
27148,5662728,52.25,PAYU
27149,5662804,7.75,DISCOUNT
27150,5662804,147.25,PAYU
27151,5662914,21.9,DISCOUNT
27152,5662914,197.1,PAYU
27153,5662986,4.9,DISCOUNT
27154,5662986,44.1,PAYU
27155,5663058,50.0,DISCOUNT
27156,5663058,540.0,PAYU
27157,5663086,5.0,DISCOUNT
27158,5663086,45.0,PAYU
27159,5663090,100.0,DISCOUNT
27160,5663090,999.0,PAYU
27161,5663096,4.9,DISCOUNT
27162,5663096,44.1,PAYU
27163,5663100,4.9,DISCOUNT
27164,5663100,44.1,PAYU
27165,5663144,9.9,DISCOUNT
27166,5663144,188.1,PAYU
27167,5663172,50.0,DISCOUNT
27168,5663172,1700.0,PAYU
27169,5663176,49.9,DISCOUNT
27170,5663176,449.1,PAYU
27171,5663212,100.0,DISCOUNT
27172,5663212,999.0,PAYU
27173,5663282,50.0,DISCOUNT
27174,5663282,1700.0,PAYU
27175,5663298,9.96,DISCOUNT
27176,5663298,488.04,PAYU
27177,5663334,592.03,PAYU
27178,5663346,21.9,DISCOUNT
27179,5663346,197.1,PAYU
27180,5663384,100.0,DISCOUNT
27181,5663384,999.0,PAYU
27182,5663430,50.0,DISCOUNT
27183,5663430,6325.0,PAYU
27184,5663464,4.9,DISCOUNT
27185,5663464,44.1,PAYU
27186,5663466,7.92,DISCOUNT
27187,5663466,124.08,PAYU
27188,5663516,1.0,DISCOUNT
27189,5663516,49.0,PAYU
27190,5663526,100.0,DISCOUNT
27191,5663526,1199.0,PAYU
27192,5663626,50.0,DISCOUNT
27193,5663626,2663.2,PAYU
27194,5663632,39.9,DISCOUNT
27195,5663632,359.1,PAYU
27196,5663694,29.9,DISCOUNT
27197,5663694,269.1,PAYU
27198,5663702,39.9,DISCOUNT
27199,5663702,359.1,PAYU
27200,5663738,4.2,DISCOUNT
27201,5663738,205.8,PAYU
27202,5663758,1.55,DISCOUNT
27203,5663758,29.45,PAYU
27204,5663768,4.9,DISCOUNT
27205,5663768,44.1,PAYU
27206,5663770,39.9,DISCOUNT
27207,5663770,359.1,PAYU
27208,5663796,3900.0,PAYU
27209,5663814,4.9,DISCOUNT
27210,5663814,44.1,PAYU
27211,5663886,4.9,DISCOUNT
27212,5663886,44.1,PAYU
27213,5664026,11.98,DISCOUNT
27214,5664026,587.02,PAYU
27215,5664028,22.7,DISCOUNT
27216,5664028,204.3,PAYU
27217,5664046,50.0,DISCOUNT
27218,5664046,710.0,PAYU
27219,5664084,22.7,DISCOUNT
27220,5664084,204.3,PAYU
27221,5664104,834.35,PAYU
27222,5664110,29.9,DISCOUNT
27223,5664110,269.1,PAYU
27224,5664160,22.7,DISCOUNT
27225,5664160,204.3,PAYU
27226,5664198,4.9,DISCOUNT
27227,5664198,44.1,PAYU
27228,5664234,22.7,DISCOUNT
27229,5664234,204.3,PAYU
27230,5664254,2.75,DISCOUNT
27231,5664254,52.25,PAYU
27232,5664292,0.5,DISCOUNT
27233,5664292,9.5,PAYU
27234,5664342,22.7,DISCOUNT
27235,5664342,204.3,PAYU
27236,5664398,22.7,DISCOUNT
27237,5664398,204.3,PAYU
27238,5664418,22.5,DISCOUNT
27239,5664418,427.5,PAYU
27240,5664464,22.7,DISCOUNT
27241,5664464,204.3,PAYU
27242,5664522,22.7,DISCOUNT
27243,5664522,204.3,PAYU
27244,5664572,22.7,DISCOUNT
27245,5664572,204.3,PAYU
27246,5664580,29.9,DISCOUNT
27247,5664580,269.1,PAYU
27248,5664606,29.9,DISCOUNT
27249,5664606,269.1,PAYU
27250,5664620,29.9,DISCOUNT
27251,5664620,269.1,PAYU
27252,5664626,29.9,DISCOUNT
27253,5664626,269.1,PAYU
27254,5664652,4.9,DISCOUNT
27255,5664652,44.1,PAYU
27256,5664676,29.9,DISCOUNT
27257,5664676,269.1,PAYU
27258,5664698,29.9,DISCOUNT
27259,5664698,269.1,PAYU
27260,5664714,100.0,DISCOUNT
27261,5664714,999.0,PAYU
27262,5664718,29.9,DISCOUNT
27263,5664718,269.1,PAYU
27264,5664730,100.0,DISCOUNT
27265,5664730,999.0,PAYU
27266,5664744,100.0,DISCOUNT
27267,5664744,999.0,PAYU
27268,5664746,33.65,DISCOUNT
27269,5664746,639.35,PAYU
27270,5664888,5.05,DISCOUNT
27271,5664888,95.95,PAYU
27272,5664934,4.9,DISCOUNT
27273,5664934,44.1,PAYU
27274,5664948,7.5,DISCOUNT
27275,5664948,67.5,PAYU
27276,5664950,4.9,DISCOUNT
27277,5664950,44.1,PAYU
27278,5665330,35.2,DISCOUNT
27279,5665330,316.8,PAYU
27280,5665368,35.2,DISCOUNT
27281,5665368,316.8,PAYU
27282,5665378,14.9,DISCOUNT
27283,5665378,134.1,PAYU
27284,5665438,50.0,DISCOUNT
27285,5665438,8290.0,PAYU
27286,5665512,4.9,DISCOUNT
27287,5665512,44.1,PAYU
27288,5665582,20.8,DISCOUNT
27289,5665582,187.2,PAYU
27290,5665684,614.14,PAYU
27291,5665858,2.5,DISCOUNT
27292,5665858,47.5,PAYU
27293,5665910,3.0,DISCOUNT
27294,5665910,57.0,PAYU
27295,5665952,12037.66,PAYU
27296,5666110,3.0,DISCOUNT
27297,5666110,57.0,PAYU
27298,5666182,19.7,DISCOUNT
27299,5666182,965.3,PAYU
27300,5666224,27.55,DISCOUNT
27301,5666224,523.45,PAYU
27302,5666328,2.2,DISCOUNT
27303,5666328,107.8,PAYU
27304,5666336,99.9,DISCOUNT
27305,5666336,899.1,PAYU
27306,5666360,1565.03,PAYU
27307,5666402,2.1,DISCOUNT
27308,5666402,102.9,PAYU
27309,5666440,4.9,DISCOUNT
27310,5666440,44.1,PAYU
27311,5666490,4.0,DISCOUNT
27312,5666490,76.0,PAYU
27313,5666524,1110.0,PAYU
27314,5666538,6.12,DISCOUNT
27315,5666538,95.88,PAYU
27316,5666560,45.0,DISCOUNT
27317,5666560,405.0,PAYU
27318,5666622,4.9,DISCOUNT
27319,5666622,44.1,PAYU
27320,5666690,28.4,DISCOUNT
27321,5666690,255.6,PAYU
27322,5666722,50.0,DISCOUNT
27323,5666722,450.0,PAYU
27324,5666750,1180.0,PAYU
27325,5666752,2.5,DISCOUNT
27326,5666752,47.5,PAYU
27327,5666758,7.05,DISCOUNT
27328,5666758,133.95,PAYU
27329,5666822,4.9,DISCOUNT
27330,5666822,44.1,PAYU
27331,5666978,4000.0,PAYU
27332,5667024,12.12,DISCOUNT
27333,5667024,189.88,PAYU
27334,5667060,6.18,DISCOUNT
27335,5667060,96.82,PAYU
27336,5667066,12.06,DISCOUNT
27337,5667066,188.94,PAYU
27338,5667098,3.72,DISCOUNT
27339,5667098,58.28,PAYU
27340,5667168,59.9,DISCOUNT
27341,5667168,539.1,PAYU
27342,5667236,50.0,DISCOUNT
27343,5667236,450.0,PAYU
27344,5667240,2.0,DISCOUNT
27345,5667240,38.0,PAYU
27346,5667258,5.0,DISCOUNT
27347,5667258,45.0,PAYU
27348,5667268,0.7,DISCOUNT
27349,5667268,13.3,PAYU
27350,5667306,0.2,DISCOUNT
27351,5667306,9.8,PAYU
27352,5667334,5.0,DISCOUNT
27353,5667334,95.0,PAYU
27354,5667370,0.7,DISCOUNT
27355,5667370,13.3,PAYU
27356,5667428,7.55,DISCOUNT
27357,5667428,143.45,PAYU
27358,5667450,50.0,DISCOUNT
27359,5667450,1340.0,PAYU
27360,5667684,0.2,DISCOUNT
27361,5667684,9.8,PAYU
27362,5667720,4.9,DISCOUNT
27363,5667720,44.1,PAYU
27364,5667832,4.9,DISCOUNT
27365,5667832,44.1,PAYU
27366,5667904,31.8,DISCOUNT
27367,5667904,286.2,PAYU
27368,5667950,4.9,DISCOUNT
27369,5667950,44.1,PAYU
27370,5667956,4.9,DISCOUNT
27371,5667956,44.1,PAYU
27372,5667970,59.9,DISCOUNT
27373,5667970,539.1,PAYU
27374,5668020,4.9,DISCOUNT
27375,5668020,44.1,PAYU
27376,5668084,1261.63,PAYU
27377,5668100,42.7,DISCOUNT
27378,5668100,384.3,PAYU
27379,5668106,4.9,DISCOUNT
27380,5668106,44.1,PAYU
27381,5668170,4.92,DISCOUNT
27382,5668170,77.08,PAYU
27383,5668182,8.46,DISCOUNT
27384,5668182,132.54,PAYU
27385,5668296,3.0,DISCOUNT
27386,5668296,57.0,PAYU
27387,5668380,12.75,DISCOUNT
27388,5668380,242.25,PAYU
27389,5668482,19.9,DISCOUNT
27390,5668482,179.1,PAYU
27391,5668682,7.5,DISCOUNT
27392,5668682,117.5,PAYU
27393,5668790,2.5,DISCOUNT
27394,5668790,47.5,PAYU
27395,5668998,6.72,DISCOUNT
27396,5668998,105.28,PAYU
27397,5669014,1310.95,PAYU
27398,5669028,4.9,DISCOUNT
27399,5669028,44.1,PAYU
27400,5669060,50.0,DISCOUNT
27401,5669060,649.0,PAYU
27402,5669310,50.0,DISCOUNT
27403,5669310,651.1,PAYU
27404,5669316,4.9,DISCOUNT
27405,5669316,44.1,PAYU
27406,5669378,29.2,DISCOUNT
27407,5669378,262.8,PAYU
27408,5669430,5.76,DISCOUNT
27409,5669430,282.24,PAYU
27410,5669476,112.94,PAYU
27411,5669484,42.5,DISCOUNT
27412,5669484,382.5,PAYU
27413,5669486,4.9,DISCOUNT
27414,5669486,44.1,PAYU
27415,5669548,4.9,DISCOUNT
27416,5669548,44.1,PAYU
27417,5669566,5950.0,PAYU
27418,5669616,11.0,DISCOUNT
27419,5669616,539.0,PAYU
27420,5669674,2.45,DISCOUNT
27421,5669674,46.55,PAYU
27422,5669830,39691.01,PAYU
27423,5669868,5.0,DISCOUNT
27424,5669868,45.0,PAYU
27425,5669924,4.9,DISCOUNT
27426,5669924,44.1,PAYU
27427,5669976,2.12,DISCOUNT
27428,5669976,103.88,PAYU
27429,5669978,5.0,DISCOUNT
27430,5669978,95.0,PAYU
27431,5670054,30.0,DISCOUNT
27432,5670054,1470.0,PAYU
27433,5670140,100.0,DISCOUNT
27434,5670140,999.0,PAYU
27435,5670176,2.12,DISCOUNT
27436,5670176,103.88,PAYU
27437,5670236,287511.23,PAYU
27438,5670240,50.0,DISCOUNT
27439,5670240,550.0,PAYU
27440,5670264,100.0,DISCOUNT
27441,5670264,999.0,PAYU
27442,5670294,69.9,DISCOUNT
27443,5670294,629.1,PAYU
27444,5670360,4.9,DISCOUNT
27445,5670360,44.1,PAYU
27446,5670574,20.0,DISCOUNT
27447,5670574,980.0,PAYU
27448,5670588,15.12,DISCOUNT
27449,5670588,236.88,PAYU
27450,5670596,20.0,DISCOUNT
27451,5670596,380.0,PAYU
27452,5670814,100.0,DISCOUNT
27453,5670814,1096.0,PAYU
27454,5670834,5.88,DISCOUNT
27455,5670834,92.12,PAYU
27456,5670904,50.0,DISCOUNT
27457,5670904,27950.0,PAYU
27458,5670964,0.5,DISCOUNT
27459,5670964,9.5,PAYU
27460,5670968,50.0,DISCOUNT
27461,5670968,850.0,PAYU
27462,5670990,89.7,DISCOUNT
27463,5670990,807.3,PAYU
27464,5671014,6.12,DISCOUNT
27465,5671014,95.88,PAYU
27466,5671036,6.0,DISCOUNT
27467,5671036,294.0,PAYU
27468,5671104,9740.0,PAYU
27469,5671138,32005.85,PAYU
27470,5671152,38.0,DISCOUNT
27471,5671152,342.0,PAYU
27472,5671172,4.9,DISCOUNT
27473,5671172,44.1,PAYU
27474,5671218,15.12,DISCOUNT
27475,5671218,236.88,PAYU
27476,5671232,1770.0,PAYU
27477,5671268,1590.0,PAYU
27478,5671272,4.9,DISCOUNT
27479,5671272,44.1,PAYU
27480,5671368,239.39,PAYU
27481,5671406,6.12,DISCOUNT
27482,5671406,95.88,PAYU
27483,5671420,10.0,DISCOUNT
27484,5671420,190.0,PAYU
27485,5671436,38.0,DISCOUNT
27486,5671436,342.0,PAYU
27487,5671440,7.75,DISCOUNT
27488,5671440,147.25,PAYU
27489,5671462,4.9,DISCOUNT
27490,5671462,44.1,PAYU
27491,5671470,1.3,DISCOUNT
27492,5671470,24.7,PAYU
27493,5671474,5.0,DISCOUNT
27494,5671474,95.0,PAYU
27495,5671502,4.9,DISCOUNT
27496,5671502,44.1,PAYU
27497,5671538,4.9,DISCOUNT
27498,5671538,44.1,PAYU
27499,5671544,30.0,DISCOUNT
27500,5671544,571.0,PAYU
27501,5671556,5.0,DISCOUNT
27502,5671556,95.0,PAYU
27503,5671580,0.24,DISCOUNT
27504,5671580,11.76,PAYU
27505,5671638,0.2,DISCOUNT
27506,5671638,9.8,PAYU
27507,5671662,0.4,DISCOUNT
27508,5671662,19.6,PAYU
27509,5671666,5.5,DISCOUNT
27510,5671666,104.5,PAYU
27511,5671702,4.9,DISCOUNT
27512,5671702,44.1,PAYU
27513,5671732,90.0,PAYU
27514,5671746,69.8,DISCOUNT
27515,5671746,628.2,PAYU
27516,5671758,1970.0,PAYU
27517,5671812,11.0,DISCOUNT
27518,5671812,209.0,PAYU
27519,5671856,860.0,PAYU
27520,5671904,50.0,DISCOUNT
27521,5671904,850.0,PAYU
27522,5671940,4.9,DISCOUNT
27523,5671940,44.1,PAYU
27524,5671968,60.0,PAYU
27525,5672044,50.0,DISCOUNT
27526,5672044,10650.0,PAYU
27527,5672118,2320.0,PAYU
27528,5672126,4.9,DISCOUNT
27529,5672126,44.1,PAYU
27530,5672208,8.22,DISCOUNT
27531,5672208,128.78,PAYU
27532,5672214,13.32,DISCOUNT
27533,5672214,208.68,PAYU
27534,5672262,4.9,DISCOUNT
27535,5672262,44.1,PAYU
27536,5672290,29.9,DISCOUNT
27537,5672290,269.1,PAYU
27538,5672314,12.12,DISCOUNT
27539,5672314,189.88,PAYU
27540,5672316,12.75,DISCOUNT
27541,5672316,242.25,PAYU
27542,5672338,1760.0,PAYU
27543,5672352,50.0,DISCOUNT
27544,5672352,16552.0,PAYU
27545,5672478,19.9,DISCOUNT
27546,5672478,179.1,PAYU
27547,5672564,40.5,DISCOUNT
27548,5672564,364.5,PAYU
27549,5672618,50.0,DISCOUNT
27550,5672618,947.0,PAYU
27551,5672642,3.0,DISCOUNT
27552,5672642,57.0,PAYU
27553,5672710,6.12,DISCOUNT
27554,5672710,95.88,PAYU
27555,5672722,9.12,DISCOUNT
27556,5672722,142.88,PAYU
27557,5672738,2010.0,PAYU
27558,5672760,100.0,DISCOUNT
27559,5672760,1232.0,PAYU
27560,5672862,391.61,PAYU
27561,5672910,3.5,DISCOUNT
27562,5672910,66.5,PAYU
27563,5672924,10.05,DISCOUNT
27564,5672924,190.95,PAYU
27565,5672928,450.0,PAYU
27566,5672930,5.0,DISCOUNT
27567,5672930,95.0,PAYU
27568,5673000,50.0,DISCOUNT
27569,5673000,5746.1,PAYU
27570,5673032,50.0,DISCOUNT
27571,5673032,450.0,PAYU
27572,5673034,4.9,DISCOUNT
27573,5673034,44.1,PAYU
27574,5673062,4.9,DISCOUNT
27575,5673062,44.1,PAYU
27576,5673196,50.0,DISCOUNT
27577,5673196,649.0,PAYU
27578,5673206,9.0,DISCOUNT
27579,5673206,171.0,PAYU
27580,5673380,4.9,DISCOUNT
27581,5673380,44.1,PAYU
27582,5673384,99.9,DISCOUNT
27583,5673384,899.1,PAYU
27584,5673494,4.9,DISCOUNT
27585,5673494,44.1,PAYU
27586,5673610,17.14,DISCOUNT
27587,5673610,839.86,PAYU
